

*******************************************************************************
Ephemeris / WWW_USER Tue Apr 28 15:02:35 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Dec-25 13:01:09.1840 TDB
Stop  time      : A.D. 2022-May-21 00:00:00.0000 TDB
Step-size       : 15 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459574.761217407, A.D. 2021-Dec-26 06:16:09.1840, -1.252107115320892E+07,  1.472060242059717E+08,  1.831540161561221E+04, -3.019121422346740E+01, -2.391762028107023E+00,  9.752536925100586E-04,
2459574.771634074, A.D. 2021-Dec-26 06:31:09.1840, -1.254824306932545E+07,  1.472038691456649E+08,  1.831628058629483E+04, -3.019082142373755E+01, -2.397260875127452E+00,  9.780141940662901E-04,
2459574.782050741, A.D. 2021-Dec-26 06:46:09.1840, -1.257541463147048E+07,  1.472017091363979E+08,  1.831716204059124E+04, -3.019042762011095E+01, -2.402759717477478E+00,  9.807728374691127E-04,
2459574.792467407, A.D. 2021-Dec-26 07:01:09.1840, -1.260258583874044E+07,  1.471995441781749E+08,  1.831804597683996E+04, -3.019003281245033E+01, -2.408258555034987E+00,  9.835296074898192E-04,
2459574.802884074, A.D. 2021-Dec-26 07:16:09.1840, -1.262975669023164E+07,  1.471973742710003E+08,  1.831893239332736E+04, -3.018963700061811E+01, -2.413757387677630E+00,  9.862844888830491E-04,
2459574.813300741, A.D. 2021-Dec-26 07:31:09.1840, -1.265692718504026E+07,  1.471951994148786E+08,  1.831982128833979E+04, -3.018924018447642E+01, -2.419256215282823E+00,  9.890374663910073E-04,
2459574.823717407, A.D. 2021-Dec-26 07:46:09.1840, -1.268409732226236E+07,  1.471930196098143E+08,  1.832071266018599E+04, -3.018884236388712E+01, -2.424755037727743E+00,  9.917885247391345E-04,
2459574.834134074, A.D. 2021-Dec-26 08:01:09.1840, -1.271126710099388E+07,  1.471908348558123E+08,  1.832160650711507E+04, -3.018844353871178E+01, -2.430253854889332E+00,  9.945376486388824E-04,
2459574.844550741, A.D. 2021-Dec-26 08:16:09.1840, -1.273843652033062E+07,  1.471886451528772E+08,  1.832250282737613E+04, -3.018804370881167E+01, -2.435752666644290E+00,  9.972848227873810E-04,
2459574.854967407, A.D. 2021-Dec-26 08:31:09.1840, -1.276560557936828E+07,  1.471864505010140E+08,  1.832340161919594E+04, -3.018764287404777E+01, -2.441251472869076E+00,  1.000030031866328E-03,
2459574.865384074, A.D. 2021-Dec-26 08:46:09.1840, -1.279277427720241E+07,  1.471842509002277E+08,  1.832430288083851E+04, -3.018724103428081E+01, -2.446750273439907E+00,  1.002773260542988E-03,
2459574.875800741, A.D. 2021-Dec-26 09:01:09.1840, -1.281994261292844E+07,  1.471820463505235E+08,  1.832520661047101E+04, -3.018683818937119E+01, -2.452249068232758E+00,  1.005514493470527E-03,
2459574.886217407, A.D. 2021-Dec-26 09:16:09.1840, -1.284711058564169E+07,  1.471798368519067E+08,  1.832611280632019E+04, -3.018643433917905E+01, -2.457747857123358E+00,  1.008253715286678E-03,
2459574.896634074, A.D. 2021-Dec-26 09:31:09.1840, -1.287427819443734E+07,  1.471776224043825E+08,  1.832702146654576E+04, -3.018602948356423E+01, -2.463246639987188E+00,  1.010990910614074E-03,
2459574.907050741, A.D. 2021-Dec-26 09:46:09.1840, -1.290144543841044E+07,  1.471754030079565E+08,  1.832793258935213E+04, -3.018562362238628E+01, -2.468745416699485E+00,  1.013726064063580E-03,
2459574.917467407, A.D. 2021-Dec-26 10:01:09.1840, -1.292861231665592E+07,  1.471731786626343E+08,  1.832884617285430E+04, -3.018521675550445E+01, -2.474244187135237E+00,  1.016459160228966E-03,
2459574.927884074, A.D. 2021-Dec-26 10:16:09.1840, -1.295577882826859E+07,  1.471709493684216E+08,  1.832976221520454E+04, -3.018480888277774E+01, -2.479742951169180E+00,  1.019190183690344E-03,
2459574.938300741, A.D. 2021-Dec-26 10:31:09.1840, -1.298294497234313E+07,  1.471687151253242E+08,  1.833068071456254E+04, -3.018440000406482E+01, -2.485241708675799E+00,  1.021919119013281E-03,
2459574.948717407, A.D. 2021-Dec-26 10:46:09.1840, -1.301011074797407E+07,  1.471664759333480E+08,  1.833160166899115E+04, -3.018399011922411E+01, -2.490740459529328E+00,  1.024645950749581E-03,
2459574.959134074, A.D. 2021-Dec-26 11:01:09.1840, -1.303727615425585E+07,  1.471642317924991E+08,  1.833252507663518E+04, -3.018357922811369E+01, -2.496239203603745E+00,  1.027370663436611E-03,
2459574.969550741, A.D. 2021-Dec-26 11:16:09.1840, -1.306444119028275E+07,  1.471619827027836E+08,  1.833345093555003E+04, -3.018316733059138E+01, -2.501737940772774E+00,  1.030093241596641E-03,
2459574.979967407, A.D. 2021-Dec-26 11:31:09.1840, -1.309160585514895E+07,  1.471597286642078E+08,  1.833437924382836E+04, -3.018275442651472E+01, -2.507236670909881E+00,  1.032813669739507E-03,
